appid,game_name,slice,recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
2868840,Slay the Spire 2,baseline,224696928,76561198016615784,609,6,1106,0,1106,english,"Sadly many people don't seem to understand what an actual ""Early Access"" game means and it also shows that those kindsa of people weren't around when the first game came out. Yes, this game will change, yes the balance will be wonky, yes that is normal and feedback is important but reviews are not the way to give feedback. It is a brilliant game and builds exceptionally well on top of the first one.   If you liked STS 1, you'll love this one and if you like a challening rogelike / -lite in the form of a deckbuilder you won't be disappointed. But if you expect a fully finished and completely balanced game, get the first one for now. This one is a work in progress - But a great one. It shows what ""Early Access"" is supposed to be.",1777829650,1777829650,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224696809,76561198162277575,0,4,8866,0,8384,english,this game is like if they made a sequel to slay the spire,1777829558,1777829558,True,0,0,0.5,1,True,False,True
2868840,Slay the Spire 2,baseline,224696587,76561198210935767,0,9,679,18,463,english,Addictive and complex gameplay,1777829405,1777829405,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224696577,76561198799853430,50,8,2412,0,1681,english,making it so that it needs to be played a specific way or else you lose doesnt make the game good hard. It makes it bad hard. Let the player decide how to play its pve dont force metas...,1777829399,1777829399,False,4,0,0.505647659301757812,0,True,False,True
2868840,Slay the Spire 2,baseline,224696461,76561199042671173,96,24,4078,0,3694,english,Literally STS1 but better.,1777829311,1777829311,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224696218,76561198163538523,0,21,13839,1016,6969,english,"Worthy successor to Slay the Spire. Can't wait for the final rough edges to be removed and achievements. The bosses are challenging, the playstyles are even more varied and supported. STS1 is my favorite card battler, but STS2 is very close to knocking that crown off.",1777829125,1777829125,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224695871,76561198147367750,356,13,4657,0,3867,english,"The chinese review bombing this game, just to ♥♥♥♥♥.",1777828855,1777828855,True,1,0,0.507575750350952148,0,True,False,True
2868840,Slay the Spire 2,baseline,224695772,76561198353305906,210,10,8167,111,7254,english,I have 120+ hrs. in this game and the balance of block cards is trash- 1 of every reward should be a block. I went 2 floors and no block..... impossible- and after the newest updated its anti fun. The new enemies break the builds of the characters its not balanced well and no longer fun to play. That said when I 1st got the game I loved it but they put out and updated and tanked it hard- this is still early access- I hope they rebalance it A LOT- then I will update my review. I hope they fix it.,1777828785,1777828919,False,4,1,0.364699870347976685,0,True,False,True
2868840,Slay the Spire 2,baseline,224695544,76561199048148407,0,1,2669,0,1910,english,"So, I am not one who usually reviews games on steam. I know I tend to take this written section a bit too seriously, and I doubt many people really want to read that. However, I have heard that the current review culture for this game is a bit heavily negative for reasons I do not personally understand. So in an effort to try and make things as clear as possible, here is my take on what this game is, and the kind of players who would enjoy it.  First: Genre. Slay the Spire 2 is a true roguelite, not an ""arcadelike."" While there is some potential for busted builds, especially in custom runs, that is not the main point here. This is not a game where every single victory is the result of becoming massively overpowered, nor should it be balanced as such. This is not that genre of game.  Second: Difficulty. Slay the Spire 2 is NOT an easy game. I can see it potentially being a bit easier than the original game, simply due to the increased number of viable ways to play the game. But it is also not impossibly challenging. Games of this genre are designed around ""learning"" being the ultimate tool for growth, not some in game mechanic. If do not enjoy games that take time to learn how to play correctly, this is not the game for you. But, even as someone who struggled heavily in the original, I find this one much easier to enjoy and even improve at.  3: Randomness. This is more the fault of this genre as a whole than something that can be pinned on this game in particular, but it is something I fixate on enough myself that I feel it warrants discussion. Slay the Spire 2 is truly random in a lot of ways. The available paths, the options at the start of each act, what cards are offered, what relics are offered, what order you draw what cards in. This is not a game where the player is in control of absolutely everything, (outside of custom runs,) and if you cannot stand the feeling of ""being cheated"" because of RNG, this is not the right game for you. I do find it somewhat more manageable than the original game because of the more varied ways to play, but there is a heavy amount of luck involved. Especially for new players.  4: Early Access. Please keep in mind that this game is still in early access. There is a full, polished, playable game here already, with only some missing artwork and variations not yet included in regards to ""base content."" And yet the developers are doing something amazing, and choosing to release what could be considered a finished game as ""early access"" so that they can continue to improve and refine it. This, of course, includes balancing. So please keep in mind that, especially while this game is in early access, every patch they release comes with a very high likelihood of changing the balance of certain aspects of the game. Some things may become better, while other things may become worse. Your absolute favorite build may stop working entirely because of a balance patch that you personally disagree with. If this is something you can't handle, I highly recommend at least waiting until a full, 1.0 release of this game where such changes may become less likely.  Finale: Overall Recommendation. As a novice veteran of Roguelikes, Roguelites, and Card Games in general, I absolutely adore this game. My personal impression is one of absolute bewilderment that such a polished and well made game is still listed as only version 0.1x. I fully believe it is already worth the price tag, IF this is the genre of game you enjoy. But this is not a genre that is designed for everyone, and much like the Soulslike genre, not everyone is going to be able to play well enough to truly enjoy it. This is not a bad thing, and everyone is still welcome to try. But with the sheer variety of games out there, even just here on steam, your money may be worth more to you elsewhere if you do not like games that challenge you in ways you won't always be able to control or know how to get better at.",1777828633,1777828633,True,1,0,0.514613807201385498,0,True,False,True
2868840,Slay the Spire 2,baseline,224695330,76561198072224203,0,9,7479,932,4652,english,Its game of the decade in early access,1777828462,1777828462,True,0,1,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224695265,76561198140188897,0,4,8505,117,4594,english,Banging game,1777828416,1777828416,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224695178,76561198012386784,0,18,18159,271,6074,english,"Excellent game, but I can't in good conscience leave a positive review for Anita.",1777828344,1778369507,False,0,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224695144,76561198710906844,0,4,843,0,369,english,"Great game, the graphics are way better than the original and the card synergies are even more fun than last time. Also, co-op is the best addition!",1777828320,1777828320,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224694960,76561198039815657,0,1,8684,87,6576,english,"It a great game, STS 1 but better, improved. I enjoy the game",1777828181,1780968110,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224694931,76561198004921460,0,16,10600,218,8713,english,👍👍👍👍👍,1777828155,1777828155,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224694762,76561197971032822,0,24,4525,0,4141,english,"Been having a blast with this game. Runs fine on my system. The game feels fair. My only real complaint is it feels you are at the whim of the RNG in terms of card drops, so it makes cohesive deck building challenging. But that's part of the fun.",1777828044,1777828044,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224694488,76561198303196304,305,4,18120,430,3644,english,"Don't listen to the review bombers, this game is a thoughtful deck builder which provides players with lots of freedom to create all sorts of viable builds.  The gameplay loop is enticing and very replayable. I can't wait to see what they do with the game next!",1777827844,1777827844,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224694249,76561198276252515,136,5,8708,431,4576,english,kinda epic,1777827691,1777827691,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224693404,76561197977407566,462,21,8491,213,3788,english,Boohoo butthurt Chinese,1777827082,1777827082,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224693354,76561199037099624,160,27,1562,77,1102,english,"Great game, ♥♥♥♥ the review bombers",1777827042,1777827042,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224693345,76561199016467566,72,13,46992,7097,17057,english,"game is addicting and extremely fun, while still being early access so more content and balancing to come. give it a shot, unlock the characters, play with friends, and slay the spire. its gotta be one of my new favorite games ever.",1777827034,1777827034,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224692592,76561198025258292,0,5,5549,0,4645,english,Best game. Would recommend,1777826496,1777826496,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224692550,76561198077414261,53,3,14627,672,10386,english,"My god, at the time of writing I’ve put over 170 hours into this game. 60 hours in the past two weeks. I’m inhaling all of this content. I just completed A10 runs on all 5 characters. I’ve find myself glued to my Steamdeck at all times of the day when I’m not working or spending time with my wife and pup. I thought I enjoyed the first game, but this one takes the cake.  Such a high replay value. I was able to also play co-op with a buddy. It was so cool and now we’re trying to set up weekly sessions.",1777826467,1777826467,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224691995,76561198064934183,0,18,5886,1038,3885,english,idk what all the bad reviews are about. games not too hard to me :). Slay The Spire 1 But More And Better :),1777826076,1777826076,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224691848,76561199290222232,0,2,15743,0,14094,english,10 outta 10 recommend  IF YOU LOVED THE FIRST ONE OR NOT  YOU ARE GOING TO LOVE THIS ONE.  CO-OP MODE BRINGS A WHOLE NEW MINDSET TO THE GAME IN TERMS OF BUILDING YOUR DECK THE COMBINATIONS ACROSS TWO TO THREE TO FOUR DECKS IS MASSIVE  IT TRULY BRINGS A NEW EXPERIENCE TO SLAY EVEN WHEN PLAYING SOLO MODE   THANK YOU UNIVERSE FOR BRINGING THIS TO THE LIGHT.,1777825969,1777825969,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224691536,76561198073792545,216,11,907,0,907,english,"Good game, dont listen to the whining",1777825749,1777825749,True,2,0,0.473511010408401489,0,True,False,True
2868840,Slay the Spire 2,baseline,224691394,76561197995909792,239,1,11982,0,11578,english,game gud,1777825637,1777825637,True,1,0,0.505154609680175781,0,False,False,True
2868840,Slay the Spire 2,baseline,224691106,76561198060286858,0,80,939,0,939,english,i have no clue what the chinese are complaining about this game is awesome,1777825426,1777825426,True,1,0,0.490866243839263916,0,True,False,True
2868840,Slay the Spire 2,baseline,224690932,76561198025063326,0,3,19339,1178,14751,english,Lots of good content. Multiplayer is great. Still in early access so the balance isn't perfect yet but still really fun.,1777825301,1777825301,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224690922,76561197996998912,0,3,3142,0,3142,english,Great game,1777825298,1777825298,True,1,0,0.505154609680175781,0,True,False,True
2868840,Slay the Spire 2,baseline,224690859,76561198120170196,456,11,8195,765,5227,english,"Peak. Can't wait for full release! Game plays amazing on Steam Deck since day 1. I despise the review bombing trend, although I can understand the frustration of people having their favorite deck archetypes nerfed into the ground or cheesy strategies made useless. Given the nature of roguelike games, you are bound to eventually find some really overpowered strategies - I have never liked these as it almost feels like cheating, especially at A10. However, people need to understand this game is still in Early Access and everything is subject to change.  So ignore the negative reviews for now. If you are into deckbuilding roguelikes or loved the first game, Slay the Spire 2 is a must! 10/10",1777825258,1777825258,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224690812,76561198099053106,0,3,1335,0,1255,english,This game is great,1777825214,1777825214,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224690809,76561198102094414,521,17,13024,668,6649,english,fantastic game so far. a lot of things have been switched up from the last one. some old cards are gone and there are new ones. the new characters are fun and bring a different play style. theres a lot more variety in how to solve encounters. game is fun still and there are still broken builds. the chinese can hold the fattest L imaginable for the mass review bomb. there is no reason for it what so ever. sure the boss they changes is harder but adapt. suck it up. me and the homies hate china. (jk)  edit: the chinese got what they wanted.,1777825212,1778526423,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224690522,76561198371009921,45,1,6788,0,4779,english,"♥♥♥♥ THE REVIW BOMBERS. Leaving negative reviews do to changing a boss on an alpha stage. YOU HAVE IN GAME FEEDBACK. This is a great game that builds upon the original. Is it perfect. NO. Is it an alfa yes. Stop being dumb internet, and dont leave a bad review on a game you have 97 hrs. If it were really bad yopau wouldnt have 96 hrs.",1777824998,1777824998,True,2,1,0.517862677574157715,2,True,False,True
2868840,Slay the Spire 2,baseline,224690452,76561198018294852,205,10,11854,113,3972,english,The game is fun,1777824948,1777824948,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224690429,76561198079079664,803,38,6151,0,6151,english,recent update was not just a step but leaps and bounds in the wrong direction,1777824932,1777824932,False,2,1,0.520547926425933838,0,False,False,True
2868840,Slay the Spire 2,baseline,224690146,76561198069117875,0,13,13335,713,7864,english,"After fact this game has been review bombed, I felt the need to share what an amazing game it really is.  I have around 130 hours logged on this game.  It is AMAZING for just those casual games when I dont want to get invested, have a phone call with someone that I need something in background to ideally kill time or late at night when I want to eat up an hour without needing to be super invested into something.  It is hard, challenging, rewarding and a TON of fun with multiple players!  I love this game more than most of the 500 plus in my steam library!",1777824711,1777824711,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224689990,76561198050979207,285,22,4547,0,4454,english,An upgrade in every way to the original.,1777824602,1777824602,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224689939,76561197990294581,1002,9,6232,0,5221,english,"game is hard. first game became the gold standard (regardless if you liked it or not) of its subgenre, and the sequel offers more of the same. I'm looking forward to the final release, and so far it looks very promising.",1777824560,1777824560,True,0,0,0.5,0,False,True,True
2868840,Slay the Spire 2,baseline,224689811,76561197993238386,0,14,7181,0,7181,english,"Over 100 hours on this perfect game, 600h combined with StS1. Support the devs because they are geniuses at making games. Full trust.  StS 2 Coop makes it so much more fun than StS 1 could ever be. Keep on",1777824477,1777824764,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224689662,76561198804322191,0,2,11036,7,7306,english,Great game with friends :D,1777824377,1777824377,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224689556,76561198110858633,0,24,3500,126,3365,english,"Games great, even better with friends. I will update my review later, but I wanted to add this positive review because the review bombing is ridiculous and all of a sudden.",1777824294,1777824294,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224689069,76561198871755513,101,52,2951,1,2817,english,"Friend bought me game played with him he played necro I was regent we are on A7 he makes a terrible necro I carry him to act 3 boss he says, ""I might accidentally infinite"" three rounds into boss he goes infinite 6 deaths after the start he becomes useful we won with him killing himself and the boss W game",1777823920,1777823920,True,0,0,0.5,0,False,True,True
2868840,Slay the Spire 2,baseline,224689028,76561198041847294,999,291,3309,387,1438,english,"[h1]The Dark Souls of Card Games[/h1] Fantastic game.  It's a Card/Deck building game like Hearthstone, Pokemon or Yu-Gi-Oh so if you've played any of these in the past you'll know exactly what to expect. But its also an RPG Dungeon Crawler with upgrades (Relics), Potions and a randomly generated multi selection path so you can choose your exact prefered gameplay and work it into your Deck Build.   There is some RNG baked in within the cards you recieve limiting the Deck Build you go with each run so some runs are doomed from the get go but its been a VERY enjoyable game to casually grind, trying out different classes and deck builds.   Did I mention its co-op! The Multiplayer is a perfect addition to the Second game and the prime reason I'd play this game.   It took us 20 hours to Slay the Spire. am I proud of that, No... but by god someones gotta Slay it!  [h1]9.5/10[/h1] [i]- Don't suffer by yourself, Bring a buddy![/i]",1777823889,1777823889,True,1,0,0.508928596973419189,0,True,False,True
2868840,Slay the Spire 2,baseline,224688855,76561198052714305,400,18,2884,0,2357,english,Good game. There are a few crashes on both Linux & Darwin but it's early release.,1777823764,1777825005,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224688741,76561198207103869,103,4,18378,1353,6861,english,this game is super fun,1777823681,1777823681,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224688653,76561198078825817,0,74,324,0,324,english,Good continuation of STS1,1777823615,1777823615,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224688625,76561198425845865,91,6,5329,0,4722,english,If you like the first game then Slay the Spire 2 is just a steal. Yea the game needs some balance help but it's early access so it should be fixed in due time.,1777823592,1777823592,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224688590,76561198029056544,245,36,9774,388,5419,english,I never thought i'd be here 90 hrs later and still wanting to play this game but here i am. It's shaping up to be a grand one.,1777823565,1777823565,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224688466,76561199056823013,21,9,1183,0,883,english,pretty good and really fun with friends,1777823473,1778284734,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224688374,76561198044395827,763,8,8865,0,6433,english,the devs caved and started balancing the game around appeasing the same troglodytes who already moved on to pissing their pants over an icky feminist being in the credits instead. not changing the review to negative though because for the time being it's still one of the greatest games ever made.,1777823403,1778236219,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224688087,76561197985343249,401,10,5364,0,5364,english,"I feel the game is too hard, and in a way that is not rewarding to overcome. When i lose i do not feel i could have played better or made different choices. Instead i run into the wrong elite at the wrong time and just lose without a chance or i get no card luck and just lose.  I think making the game harder could make sense if the difficulty could be overcome, but instead it feels like you need more attempts to get lucky and win.",1777823171,1777823171,False,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224687939,76561198280336393,216,15,2664,0,2598,english,"Good game! So long as you have more than 10 cards in your deck, or you can tank some hits, the Doormaker update is fun. You have a whole 3rd act to plan for it. The game doesn't deserve the review bombing.",1777823063,1777823063,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224687846,76561198845665556,0,3,9212,0,6165,english,"TO ALL GAME DEVELOPERS: Never teach the players how to play a game. 👎 👎 👎 👎  To Anthony Giovannetti: The most arrogant, condescending, patronizing, dismissive, smug, hubristic person I've ever seen. Do you even play your own game????",1777822980,1777823038,False,2,0,0.421052008867263794,0,True,False,True
2868840,Slay the Spire 2,baseline,224687525,76561197997748872,0,2,7859,0,4923,english,"Slay the Spire was always practically a perfect game that invented what has become one of my favorite genres (the roguelike deckbuilder). StS2, already in early access, feels so much more polished and fun it has completely supplanted the original for me! The multiplayer co-op is some of the most fun I've had with multiplayer. The new characters were so fun. I'm looking forward to further additions and balancing, but already I'm addicted.",1777822734,1777822734,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224687340,76561198066158349,235,18,4479,413,2534,english,"This game is the best rogue-like deckbuilder you can play, even before it's fully released. The overwhelming majority of the negative reviews oare for dumb reasons outside of the game itself.   Don't pay attention to any of the negative reviews. They're all arrogant butthurt people baby-raging that their insta-win cheese strat got balanced out in an early access game and now they need to actually learn how to play the game legit and get good instead of going on a dumb power fantasy that's equivalent to jingling keys.  Edit: That or the negative reviews are being made by incels that are angry about a women being involved in making the game.",1777822605,1778695389,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224687125,76561198304316436,0,1,5250,460,958,english,"Lots of new content (cards/build potential, characters, lore) and more interesting and complex enemy design. Loving it so far, awesome sequel for an already awesome game, so creative, well worth the price",1777822462,1777822462,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224687053,76561198072685910,0,2,6329,857,183,english,"A nice upgrade from the original, multiplayer is a very nice addition!",1777822407,1777822407,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224686904,76561198004337663,532,7,2053,0,1048,english,"Pretty cool co-op game, looking forward to seeing where it goes by the time of Full-Release",1777822279,1777822279,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224686831,76561199060798980,249,7,6606,0,6479,english,"I like this game a lot, and I'm going to continue to play it, but I don't understand why the difficulty spikes so much in different encounters. I've had many runs die to early elite enemies that I couldn't have possibly prepared for.",1777822233,1777822233,False,3,0,0.500831961631774902,0,True,False,True
2868840,Slay the Spire 2,baseline,224686781,76561199589312972,0,1,10369,0,8327,english,"The price is unjustly low, and the game does nothing but improve upon it's already captivating predecessor.",1777822199,1777822199,True,1,0,0.476190477609634399,0,True,False,True
2868840,Slay the Spire 2,baseline,224686622,76561198280453669,131,21,1715,1368,346,english,Great game with friends so far. Looking to play more when my buddies and I are available.,1777822080,1777822080,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224686596,76561197961491834,22,1,3082,0,2766,english,Just a cheap and great game. Both for solo playing but also with friends. You can just start and stop playing whenever is needed.,1777822060,1777822060,True,0,0,0.476190477609634399,0,True,False,True
2868840,Slay the Spire 2,baseline,224686371,76561198099809424,182,26,1836,0,1836,english,what can i say？♥♥♥♥,1777821887,1777821887,False,0,0,0.353099167346954346,0,True,False,True
2868840,Slay the Spire 2,baseline,224686233,76561199004887549,63,3,4919,0,4129,english,"The negative reviews because a roguelike is challenging is incredibly dumb, this game deserves much more better than these ""Mixed"" reviews.  9/10  the game dont have The Watcher character yet.",1777821775,1777821775,True,2,0,0.52173912525177002,0,True,False,True
2868840,Slay the Spire 2,baseline,224686198,76561198825225142,145,8,2821,0,2095,english,"good game, fihh with no teeth",1777821746,1777821746,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224685615,76561197994386928,0,1,6461,1753,1294,english,Fantastic. Multiplayer is just sooo fun.,1777821328,1777821328,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224685560,76561197984470888,0,12,7631,0,3826,english,"if you like building decks in a ""draft style"" you'll probably like this game",1777821290,1777821290,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224685481,76561198089380222,0,2,7585,0,4030,english,"It's a good, addicting game. Even better than the first one. The amount of cool card synergies you can have in a character build and together with friends is what makes the game most fun imho. Just one more game to try out your build idea.  Also big props to the devs choosing and supporting the open source Godot Engine, empowering future indie devs!",1777821223,1777821223,True,1,0,0.506048381328582764,0,True,False,True
2868840,Slay the Spire 2,baseline,224685273,76561198086469024,185,14,3013,559,1721,english,goated sequel,1777821062,1777821062,True,1,0,0.506048381328582764,0,True,False,True
2868840,Slay the Spire 2,baseline,224685170,76561198027277312,247,2,8040,0,7481,english,a great game,1777820986,1777820986,True,1,0,0.506048381328582764,0,True,False,True
2868840,Slay the Spire 2,baseline,224685059,76561198023860651,0,13,757,0,676,english,Thank you for the great game! <3,1777820904,1777820904,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224685032,76561198111506960,130,7,8321,0,7845,english,"This update has taken a huge chunk of the fun out of the game. The Doormaker’s new mechanics don’t really introduce any meaningful new gameplay; they just brutally kill off a bunch of previously fun archetypes. Balancing by hard-blocking strategies instead of tuning or limiting them is lazy, heavy-handed, and ugly. The backlash and negative reviews are honestly completely deserved.  更新后乐趣是明显下降了一大截的。门扉的新机制几乎是在没有加入新玩法的情况下，硬生生砍掉了一批本来很有乐趣的玩法流派。这种直接堵死而不是限制的做平衡性的方式非常的懒惰、粗暴和丑陋，现在收到这么多差评属实活该。",1777820888,1777820999,False,5,1,0.486383140087127686,0,True,False,True
2868840,Slay the Spire 2,baseline,224684840,76561198110451461,136,2,4356,93,3483,english,"Great game, people who are mad about doormaker are just bad ¯\_(ツ)_/¯ . I enjoy the variety the game gives, and sometime rng is rng. That what this kind of game is about...",1777820750,1777820750,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224684529,76561198401464259,0,55,2266,0,1659,english,"Very Fun!  I prefer this one to the previous",1777820502,1777820502,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224684418,76561198800275046,86,6,6306,145,4917,english,This is such a good sequel to one of the best games!,1777820405,1777820405,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224683999,76561197970828639,0,13,4409,106,1800,english,Me like game. Fun to play.,1777820098,1777820098,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224683403,76561197991042376,2753,130,2928,76,1811,english,"It's not Monster Train 2, but it's still fun.",1777819661,1777819661,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224683278,76561198060383907,220,24,5869,0,3200,english,"In the current state i can't recommend it. It just feels like you are not even supposed to have fun. If i wanted to play something that only makes me angry because of random RNG and just plain unbalanced ♥♥♥♥♥♥♥♥, i would rather just play League or CS2",1777819578,1777819578,False,5,1,0.503897905349731445,0,True,False,True
2868840,Slay the Spire 2,baseline,224683139,76561198108026554,272,10,7982,761,2981,english,Kann man spielen,1777819478,1777819478,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224683133,76561198151251167,0,28,7952,584,4064,english,Review bombing an early access game over balance patches is wack,1777819472,1777819472,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224683121,76561198040832017,514,16,10668,176,8421,english,"Imagine review bombing an early access game all the way to Mostly Negative because they dared to make changes to their own game.  Slay the Spire 2 is basically polished STS1, you could honestly pick up either one and be satisfied. Good games.",1777819463,1777819463,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224683104,76561197997406083,0,3,15277,0,9778,english,"The game has great replay value, is challenging, and has great variety.",1777819450,1777819450,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224682933,76561198143123810,325,50,1236,0,499,english,"to Summarize: if you plan on buying StS 2, look at the English reviews,  not the translated Chinese reviews who are currently butt-hurt that an exploit got removed",1777819338,1777819338,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224682919,76561198035773131,1423,20,26301,596,17759,english,This game is genuinely great and it's insane how many unhinged gamers there are review bombing it.,1777819329,1777819329,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224682849,76561198044679778,0,10,9889,427,5321,english,"I heard about the situation with mainland China players using the reviews as feedback because their government is anal about censorship as usual.  Decided to review.  Positive naturally.  Any game that gets me to spend 88 hours on it is cooked up quite well.  I'm a very picky player.  So, I heard that Slay the Spire 2 sold at least 3 million copies, on Steam alone.  That's less than 2% who left a review.  Silent Majority is really Silent Majority.",1777819275,1777819275,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224682644,76561198198135038,255,23,10027,1045,4232,english,Doormaker my beloved,1777819116,1777819116,True,0,0,0.495376497507095337,0,True,False,True
2868840,Slay the Spire 2,baseline,224682562,76561199196985811,45,18,2779,0,824,english,Quite good,1777819052,1777819052,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224682535,76561198003438105,281,5,4477,0,4286,english,"The game is getting review bombed because certain people dont like some of the balance changes they made to overpowered decks when the game is in fresh early access. The boss they are mad about is still killable, even on higher ascensions. It is just not as easy to do infinite decks.   If you look at slay the spire 1, that game had something like 50 updates to the main branch before 1.0 release. This game has had like 3 or 4 and gets review bombed every time.   This game is worth every cent, and so is the first game.",1777819033,1777819033,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224682440,76561199687585030,0,1,4892,174,2175,english,"so funnn, multiplayer aspect is enough to get this game alone ngl!",1777818972,1777818972,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224682415,76561198060159657,354,9,7339,486,5930,english,"STS but better, reviewbombing just because you cant go infinite is lame",1777818955,1777818955,True,0,0,0.5,0,True,False,True
